"inst","ante_n","ante_score_est","ante_score_lower","ante_score_upper","ante_dg_z","ante_lr_est","breastmilk_n","breastmilk_score_est","breastmilk_score_lower","breastmilk_score_upper","breastmilk_dg_z","breastmilk_lr_est","eyex_n","eyex_score_est","eyex_score_lower","eyex_score_upper","eyex_dg_z","eyex_lr_est","nocld_n","nocld_score_est","nocld_score_lower","nocld_score_upper","nocld_dg_z","nocld_lr_est","nonci_n","nonci_score_est","nonci_score_lower","nonci_score_upper","nonci_dg_z","nonci_lr_est","nopntx_n","nopntx_score_est","nopntx_score_lower","nopntx_score_upper","nopntx_dg_z","nopntx_lr_est","notcold_n","notcold_score_est","notcold_score_lower","notcold_score_upper","notcold_dg_z","notcold_lr_est","survival_n","survival_score_est","survival_score_lower","survival_score_upper","survival_dg_z","survival_lr_est","gv_n","gv_score_est","gv_score_lower","gv_score_upper","gv_dg_z","gv_lr_est","score_geom","n_components","score_lr","score_bm","n","n2013","n2014","n2015","n2016","n2017","n2018","n2019","n2020","avg_yearly_census","size","deidhosp","Hospital_Name","CCSLEVEL","CITY","COUNTY","median_n","score_sd","avg_score","score_composite"
"190949",32,-2.24170264081993,-6.8031039153714,2.31969863373153,-1.69592587347069,0.898786468682736,36,1.37795741657335,-3.11449228705114,5.87040712019785,1.39568426788862,1.14688174366373,25,-4.56111562839389,-9.32764455696186,0.205413300174079,-2.57263270583941,0.828328958709772,33,1.16203437019146,-3.38599613036878,5.71006487075171,1.12436611420774,1.08395424578933,38,-0.803565389087824,-5.26447924091684,3.65734846274119,-0.97107747486422,0.96550566610516,41,0.619163491432789,-3.8056201166539,5.04394709951948,0.365825490979363,1.02047932466141,41,1.60796235929205,-2.81682124879465,6.03274596737874,1.9494453273076,1.05918373518584,41,0.156334030009749,-4.26610663372591,4.57877469374541,-0.0667884220046838,1.0063482444644,36,0.791862031150125,-3.69810538463119,5.28182944693144,0.54417576052892,1.02421463157844,0.394987723165856,9,1.00374255764898,-0.630356653217373,83,5,13,13,16,14,11,8,3,10.375,"<=20",1071,"HENRY MAYO NEWHALL HOSPITAL (190949)","N","VALENCIA","LOS ANGELES",36,2.02937358045709,-0.210118884405791,-0.117684465025758
"191227",72,-2.38420718211153,-6.58854062731629,1.82012626309323,-2.01145415775352,0.924527410684485,78,-0.678961838819933,-4.8694813019437,3.51155762430384,-0.645462059526246,0.948554233759189,60,1.48208961148295,-2.77532997963041,5.73950920259631,2.06376515762911,1.03661557837951,78,-2.15930948620067,-6.34982894932444,2.0312099769231,-1.57632164046089,0.888975519022812,84,0.567721914507994,-3.60571728855524,4.74116111757123,0.102118730428257,1.01681508783677,91,1.57997956684774,-2.58051039929293,5.74046953298841,1.37428407168757,1.03550930213631,89,2.32553982439665,-1.83951259786182,6.49059224665512,3.23576833789223,1.05839089780051,90,-1.699456687168,-5.86021582585357,2.46130245151758,-2.09019131247116,0.947902817315618,76,-1.26284869483694,-5.45763209119114,2.93193470151726,-1.11753223541938,0.973257560747682,0.370828774798593,9,0.981172045298098,-0.743150990633912,192,32,31,23,27,34,22,23,NA,27.4285714285714,"21-50",335,"LAC/HARBOR - UCLA MEDICAL CENTER (191227)","R","TORRANCE","LOS ANGELES",78,1.77348828868853,-0.247716996877971,-0.18616110791766
"191228",112,2.37648658958293,-1.73654409619786,6.48951727536372,2.9834356620177,1.06326077963448,115,-4.32549507051521,-8.44026158919119,-0.210728551839224,-4.46136147412417,0.708569509332871,89,1.2377551665913,-2.91720171230282,5.39271204548542,1.49010134557669,1.02517775546422,117,3.01089723082024,-1.10119543093253,7.12298989257301,3.03705800588299,1.15115264455057,123,-1.9777713160231,-6.08238452254471,2.12684189049852,-1.45114372169443,0.946471665627643,129,0.0639084874820129,-4.03777175292465,4.16558872788868,-0.148959793843775,1.00124258489432,123,2.57880167492003,-1.52965410061447,6.68725745045454,3.42184121994624,1.05840377505779,129,1.00820628225871,-3.09156882359146,5.10798138810887,0.974031849938352,1.02863744330852,115,-2.57067955695012,-6.68348914711956,1.54213003321932,-2.75885437371056,0.956376679597015,0.367216793296423,9,0.993254759718604,0.467369829388934,250,32,37,30,44,23,45,34,5,31.25,"21-50",664,"LAC/USC MEDICAL CENTER (191228)","R","LOS ANGELES","LOS ANGELES",117,2.57214542233263,0.155789943129645,0.417293311342679
"191231",40,0.553284632221534,-3.87239657840943,4.97896584285249,0.619103485341787,1.02399619373048,41,-2.33783587464725,-6.75791609937803,2.08224435008353,-2.42197948847166,0.755334590263516,30,0.0268909523617318,-4.58169396679609,4.63547587151956,0.042397853216182,1.00092433117612,38,-2.51171167806487,-6.97262552989389,1.94920217376415,-2.23654596647054,0.81673758773947,43,0.0651987676958697,-4.331190740282,4.46158827567375,0.0203537095145213,1.0026665257108,44,0.57208018315262,-3.81796881322036,4.9621291795256,0.668635785063208,1.01731252369007,43,1.45805845000626,-2.94296764234063,5.85908454235314,1.9036064860771,1.04738310661762,44,-0.864817508214181,-5.2525721736157,3.52293715718734,-0.977569402460092,0.965204690501905,37,-0.242112545622901,-4.71585133780645,4.23162624656065,-0.32285244462134,0.99286042617556,0.362810411684678,9,0.958046663956171,-1.09365487370373,82,10,7,7,10,16,17,12,3,10.25,"<=20",666,"LAC/OLIVE VIEW - UCLA MEDICAL CENTER (191231)","C","SYLMAR","LOS ANGELES",41,1.32989318280981,-0.364551624567911,-0.365422231009527
"191450",8,-3.70132974047232,-10.5459233674822,3.14326388653759,-2.13343159425255,0.665767754579804,2,0.734520771565231,-6.12997759204306,7.59901913517352,0.778688653847443,1.26578209788667,1,0.188167519891752,-6.65642610711816,7.03276114690166,0.265884609347187,1.03541119838721,4,0.449964639038464,-6.41453372456982,7.31446300264675,0.279317561311147,1.04998465083926,4,0.333425372429776,-6.53107299117851,7.19792373603806,0.0836729908292407,1.02755104202728,13,0.678338407614182,-5.22223244574616,6.57890926097453,0.72224981816616,1.03457708467537,13,-2.17461565396289,-8.07518650732324,3.72595519939745,-1.60584326042939,0.88035816078774,12,0.440987908163252,-5.70006777425696,6.58204359058346,0.206566094613379,1.0159816002354,2,0.515651086817803,-6.34225702359673,7.37355919723233,0.551439078115651,1.06722043552427,0.415917718516329,9,1.00473711388256,-0.84496322963825,28,6,2,4,2,4,7,3,NA,4,"<=20",201,"KAISER FOUNDATION HOSPITAL WOODLAND HILLS (191450)","C","WOODLAND HILLS","LOS ANGELES",4,1.56220637397959,-0.281654409879417,-0.214522755560961
"196035",63,1.09404742132685,-3.14805727025941,5.3361521129131,1.25132775990012,1.03631986224692,64,0.864745687536039,-3.37904073852538,5.10853211359746,0.986577499471449,1.0640483482901,34,1.10877310147805,-3.41181747840715,5.62936368136325,1.55362423856404,1.036160073432,63,0.991285299908725,-3.25728250823191,5.23985310804936,1.04389628737451,1.04644496026657,64,0.958130860214979,-3.28565556584644,5.2019172862764,0.831991505260878,1.02361121103169,73,0.750775193642227,-3.46038132287884,4.96193171016329,0.527976103094051,1.01491132888017,73,1.01371443583675,-3.19744208068432,5.22487095235782,1.04890946505901,1.02268791990266,72,0.144159138982162,-4.0685508853669,4.35686916333123,0.392047565392427,1.00293758900924,59,2.36061920417547,-1.90666361716293,6.62790202551387,2.28045592172032,1.0555425815002,0.676310666405531,9,1.03362931939551,3.09541678103375,176,32,14,25,29,23,16,34,3,22,"21-50",391,"KAISER FOUNDATION HOSPITAL BALDWIN PARK (196035)","C","BALDWIN PARK","LOS ANGELES",64,0.578548197093153,1.03180559367792,1.88586372371964
"196168",369,-0.594517987632437,-4.59906743488461,3.41003145961974,-0.605376256482348,0.991711143828474,401,-0.854267890239635,-4.86064595119005,3.15211017071078,-0.700004287749318,0.971444736770688,319,2.78148761806341,-1.23026911215913,6.79324434828594,3.61343421238255,1.02957974680275,408,0.165917927467025,-3.83973442777882,4.17157028271287,0.592448817080382,1.00415364277388,434,-2.212328074585,-6.21549214528478,1.79083599611479,-2.33544494525578,0.968995282030604,451,-1.6611789081586,-5.66644853346686,2.34409071714967,-1.584237722763,0.98374419836078,448,3.90216542005463,-0.103356102340223,7.90768694244949,5.14948432461201,1.04202071441641,450,-0.637182921725303,-4.64075500734465,3.36638916389404,-0.201002600597907,0.991713053954523,407,-0.717675983137852,-4.72161655327524,3.28626458699954,-0.633210073562093,0.993545701752812,0.328986309869321,9,0.997434246743436,0.057473066702082,968,131,137,140,146,146,135,118,15,121,"51+",230,"MILLER CHILDREN'S AND WOMEN'S HOSPITAL AT LONG BEACH MEMORIAL HOSPITAL (196168)","R","LONG BEACH","LOS ANGELES",408,2.02008635252002,0.019157688900694,0.193229688285701
"196403",200,1.36437033887152,-2.67938059605265,5.40812127379568,1.47118230344048,1.02601645619985,256,2.40071078930648,-1.62979157571962,6.43121315433259,2.49302454943692,1.10048066742681,207,1.94910989960193,-2.09171728666937,5.98993708587323,2.46295251279594,1.02554491074273,257,1.85437844616766,-2.17586259471815,5.88461948705346,1.98145781304446,1.05878273364545,268,2.69171297395951,-1.33578449751297,6.71921044543199,2.81470371063732,1.04949230182348,274,0.717883768318184,-3.3118500368278,4.74761757346417,1.50339543211359,1.00893315082837,274,2.89447283623776,-1.13526096890823,6.92420664138375,3.64702264630291,1.04062799937619,274,2.45771169023275,-1.57020989626034,6.48563327672585,2.93909957976065,1.04181096687332,259,-0.470004286976893,-4.49788383494794,3.55787526099415,-0.840594395485518,0.994697330210376,0.815120337371165,9,1.03848739079184,5.2867821519063,604,93,78,91,73,99,93,77,NA,86.2857142857143,"51+",954,"KAISER FOUNDATION HOSPITAL DOWNEY (196403)","C","DOWNEY","LOS ANGELES",259,1.0789173761754,1.7622607173021,3.05095124463873
"204019",1,-1.33128865340881,-8.17588228041872,5.5133049736011,-1.44276219936427,0,196,1.26393056953198,-2.78725014069258,5.31511127975655,1.02551514226605,1.05703339866646,244,2.34370250691501,-1.68451160089294,6.37191661472296,2.90558751562596,1.02908881023548,265,7.77944063593523,3.7512179123613,11.8076633595092,6.84595827827955,1.22661503179398,312,1.69596773676196,-2.32251945785663,5.71445493138055,2.04549092182228,1.03302197282491,321,1.22524656659837,-2.79532127727386,5.2458144104706,2.07813550794288,1.01476351534269,320,-1.41618167235495,-5.43691608599378,2.60455274128387,-1.19585570757662,0.980585791844413,311,4.61483367448269,0.594353887221997,8.63531346174339,4.35626237664983,1.0860851397724,294,0.121061320516226,-3.89894589081854,4.14106853185099,-0.194941949985582,1.00134337020898,0.639630727401018,9,0.936504114521034,5.43223756165924,685,103,107,105,95,78,97,91,9,85.625,"51+",384,"VALLEY CHILDREN'S HOSPITAL (204019)","R","MADERA","MADERA",294,2.90619456967845,1.81074585388641,3.03593414453013
"211006",5,-0.719360042483293,-7.5639536694932,6.12523358452662,-0.760872000459292,0.894200551281165,1,0.452041590983248,-6.41245677262504,7.31653995459154,0.483423972474862,1.20450188095522,2,0.266109058629024,-6.57848456838089,7.11070268563894,0.376019189078258,1.03541119838721,2,0.366666507117623,-6.49783185649066,7.23116487072591,0.261247512002062,1.06604780697149,3,0.342619714550411,-6.52187864905788,7.2071180781587,0.304108633716293,1.03854511171731,5,0.473110946713913,-6.40443706139418,7.350658954822,0.377499724431559,1.04391762343976,5,0.725119280136319,-6.15242872797177,7.60266728824441,1.67215294708311,1.09581924001102,4,0.924208764236887,-5.94683602868988,7.79525355716365,1.01390461190316,1.14509472702753,1,-0.752662649359378,-7.61057075977391,6.10524546105515,-0.557239271415087,0.869607078783932,0.514520737486071,9,1.04368280206385,0.692617723508251,12,NA,5,2,1,3,1,NA,NA,2.4,"<=20",791,"MARIN GENERAL HOSPITAL (211006)","I","GREENBRAE","MARIN",3,0.584705334876706,0.23087257450275,0.603569230497161
"231396",3,1.08360726159328,-5.76098636541663,7.92820088860319,2.65656824704402,1.3923577291609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.337787248018412,-6.53976076008968,7.2153352561265,0,1.03843399147161,3,-2.02318983276443,-8.90073784087252,4.85435817534366,NA,0.707827385627301,3,0.684910849330296,-6.18613394359647,7.55595564225706,1.72258138117325,1.15896238841896,NA,NA,NA,NA,NA,NA,0.465269829545467,4,1.07439537366969,0.0415577630887801,5,NA,NA,NA,NA,3,NA,2,NA,2.5,"<=20",1238,"ADVENTIST HEALTH UKIAH VALLEY (231396)","N","UKIAH","MENDOCINO",3,1.39630200238109,0.0207788815443901,0.253413796317124
"270875",29,-0.125607351228935,-4.76065742508237,4.5094427226245,-0.120371217438819,0.993938533703312,33,0.811105255441936,-3.73692524511831,5.35913575600218,0.973376692155542,1.07944718513593,19,0.835175562586979,-4.26249068448024,5.9328418096542,1.16521930232145,1.0367081063101,33,1.50626781485054,-3.0417626857097,6.05429831541078,0.777552192077585,1.08980249815495,36,0.265954753115101,-4.2264949505094,4.7584044567396,0.220590298517162,1.0085089399629,39,1.09469947384263,-3.35659352879334,5.5459924764786,1.44074477421414,1.03042902574338,39,1.20723013574847,-3.24406286688751,5.65852313838444,1.4125181934174,1.03692035136737,39,1.30955348244588,-3.13935923288875,5.75846619778052,1.10076978236014,1.04117844167768,32,0.0740948602042974,-4.49255398353983,4.64074370394842,0.378145829340533,1.00239396279663,0.650294100021859,9,1.03548078276136,2.32615799566897,91,12,12,16,16,11,8,14,2,11.375,"<=20",252,"SALINAS VALLEY MEMORIAL HOSPITAL (270875)","C","SALINAS","MONTEREY",33,0.578353558902408,0.775385998556322,1.48822604784541
"274043",44,0.352281750496406,-4.02612126899521,4.73068476998803,0.385604672702046,1.01549426430707,44,2.31405317113354,-2.07138999095046,6.69949633321754,3.19501670680449,1.24084630956219,29,0.000979818858972364,-4.63407025499447,4.63602989271241,0.00438036252087242,1.00003441022076,41,1.93872772571922,-2.48135249901156,6.35880795045001,2.36205877859576,1.13843861341819,47,-0.386062800085827,-4.74175639612983,3.96963079595818,-0.308631142603985,0.984887900821154,50,0.0178350023931671,-4.31648234066121,4.35215234544754,0.131844902797406,1.00051367295771,50,1.5661726017953,-2.76814474125908,5.90048994484967,2.35686416145712,1.04819211767537,49,-3.07983974408802,-7.42017353444395,1.26049404626792,-2.04811501371478,0.883855864980729,38,0.045317984193336,-4.41315913163261,4.50379510001928,0.242621302973664,1.00135043053384,0.37618648152977,9,1.03484595383078,0.923155170138699,120,18,23,26,15,15,18,5,NA,17.1428571428571,"<=20",576,"NATIVIDAD MEDICAL CENTER (274043)","C","SALINAS","MONTEREY",44,1.59980940104672,0.307718390046233,0.649670825834234
"300032",NA,NA,NA,NA,NA,NA,213,-0.550551280158339,-4.59466386159546,3.49356130127878,-0.713666071575896,0.977169449987909,198,2.68158495808855,-1.36304021816659,6.72621013434368,3.75023308656972,1.03631875575759,213,-1.18266887670486,-5.22678145814198,2.86144370473226,-0.697535103029016,0.96538017266983,265,-2.20877207225401,-6.23699479582794,1.81945065131993,-2.44223796223059,0.956576204905314,271,-0.613709549218652,-4.64413825859422,3.41671916015692,-1.29388008125241,0.992368418950218,270,1.88810142513818,-2.14256241114465,5.91876526142101,3.11283858084751,1.02707441213129,262,0.0726452780323361,-3.95814946316086,4.10344001922553,1.17642917907413,1.0013089524297,238,-2.12028424251011,-6.15402082803915,1.91345234301894,-2.44684946166493,0.974083534215127,0.312908808380241,8,0.991284987630871,-0.719005394126742,549,80,64,75,87,78,84,80,1,68.625,"51+",204,"CHOC CHILDREN'S HOSPITAL (300032)","R","ORANGE","ORANGE",250,1.76055448204378,-0.254206794948363,-0.203048292873251
"301098",29,-4.38864511042706,-9.0236951842805,0.24640496342638,-2.99466194334029,0.778817693020036,40,0.633036724916891,-3.79988887159572,5.0659623214295,1.1614822601159,1.06217274008506,25,-1.25702221212275,-6.02355114069072,3.50950671644522,-0.977192750554321,0.952639609713518,39,-3.16844105911492,-7.614955745439,1.27807362720917,-2.71414752237476,0.800604215444786,42,-0.234982233346697,-4.64290148906479,4.17293702237139,-0.394666177275539,0.990977724448213,45,1.29258120799484,-3.08703256389081,5.67219497988048,1.99685562559776,1.03667550035778,44,0.000407506228289653,-4.38964149014469,4.39045650260127,-0.000191183285239252,1.00001310226857,44,-0.924845423678255,-5.31260008907977,3.46290924172326,-0.722813215686592,0.967225836127016,39,2.91278542611671,-1.53131322457858,7.356884076812,2.82648841258914,1.08520752582866,0.289380586413667,9,0.963814883032625,-1.71170839114432,104,20,13,7,19,11,13,21,NA,14.8571428571429,"<=20",544,"ANAHEIM REGIONAL MEDICAL CENTER (301098)","C","ANAHEIM","ORANGE",40,2.21967791476934,-0.570569463714772,-0.711163902365324
"301175",64,-2.10021207808739,-6.33755522282643,2.13713106665164,-1.87064689299671,0.927353138050692,68,0.0121513605489392,-4.21401677405575,4.23831949515363,-0.098176117242304,1.00094972844701,45,0.455828495877229,-3.91221294885423,4.82386994060869,0.506408887901272,1.01287440823665,64,-0.748757716128432,-4.99254414218985,3.49502870993299,-1.05287632443786,0.959682625104578,72,1.72540320052008,-2.48523662841921,5.93604302945936,1.96114551123677,1.04994538887688,74,-0.889554390919507,-5.09720672173166,3.31809793989264,-1.08783696404749,0.980408796647053,74,0.386906720031426,-3.82074561078072,4.59455905084357,0.151919214595139,1.01018833843891,73,1.15102961516861,-3.05807711041271,5.36013634074993,1.30451794293784,1.02994173936224,65,-1.43278446931124,-5.66982273104787,2.80425379242539,-1.56552259447229,0.967589545316376,0.400513253706648,9,0.993214856497821,-0.479996420766765,161,26,30,31,30,19,21,4,NA,23,"21-50",705,"FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER (301175)","C","FOUNTAIN VALLEY","ORANGE",68,1.23717521692277,-0.159998806922255,-0.0397415835300585
"301205",104,-0.740304758691582,-4.86571776241501,3.38510824503185,-0.694111662220658,0.980538853953086,102,2.77354550371211,-1.36127823444179,6.908369241866,2.83291304493069,1.1752599940653,50,-0.989945106851042,-5.31300788921781,3.33311767551573,-0.843211957130344,0.973549253342198,92,2.49007896084795,-1.66423412781799,6.64439204951389,2.21635686269318,1.10159197953179,105,0.738005041165157,-3.39172901695041,4.86773909928072,0.744545838994553,1.01653078402032,114,-0.531190647923103,-4.65120366063294,3.58882236478673,-0.625832948062897,0.990620673368238,114,1.73783681546889,-2.38217619724094,5.85784982817873,2.19326546530658,1.0331027988991,114,-0.498553021462691,-4.61663694806681,3.61953090514143,-0.129263545994425,0.990156695380148,94,0.458614888729736,-3.68944740693327,4.60667718439274,0.470228696417211,1.00865782805633,0.500776915493727,9,1.03000098451294,1.81269589166514,272,51,35,43,31,42,35,32,3,34,"21-50",469,"HOAG MEMORIAL HOSPITAL, PRESBYTERIAN (301205)","C","NEWPORT BEACH","ORANGE",104,1.43357064793118,0.604231963888381,1.15673640357944
"301279",213,2.51396352941747,-1.52451395611146,6.5524410149464,2.97044655139732,1.0472915078124,233,-1.11675319754423,-5.15389778652401,2.92039139143554,-0.973009081573956,0.950253716599687,191,1.45321739384468,-2.59461540736699,5.50105019505635,1.69712389709976,1.02003843312295,237,4.63234819683097,0.596453247321816,8.66824314634014,5.2741077254559,1.14971911994299,251,0.488601661105281,-3.54323915103265,4.52044247324321,0.391430678063499,1.00871043893528,258,0.569715266235584,-3.4639148891101,4.60334542158127,0.612716055974085,1.00735678291926,258,2.10535944999899,-1.9282707053467,6.13898960534467,2.55093926692869,1.02998790332159,257,1.23235124393719,-2.79972130153051,5.26442378940489,1.50709212236051,1.0215638781319,236,2.82957813579881,-1.20477172288987,6.86392799448749,2.64887268549174,1.03340329471348,0.727044542045619,9,1.02981389727773,4.90279389320825,567,76,69,72,103,76,64,88,19,70.875,"51+",291,"UC IRVINE MEDICAL CENTER (301279)","R","ORANGE","ORANGE",237,1.64397766405079,1.63426463106942,2.81491921762693
"301317",46,0.76482399959634,-3.5933549452544,5.12300294444708,0.836499608406738,1.03098831791406,47,0.29610985748425,-4.05958373855975,4.65180345352826,0.428446780231425,1.02726480657682,29,-0.00757703457104333,-4.64262710842448,4.6274730392824,0.00740395079330811,0.999735095869987,45,0.830077172455787,-3.54495993001885,5.20511427493043,0.953894507538364,1.04806368585152,49,-0.180955708040213,-4.51904430672363,4.15713289064321,-0.201447174521872,0.993937549208682,52,1.43311520058075,-2.88575409494664,5.75198449610814,1.49672020451062,1.03863480996393,51,0.895598097030658,-3.43082905554486,5.22202524960617,1.25791209189433,1.02704031632343,52,-2.17404124413758,-6.49071469259804,2.14263220432287,-1.62504648905341,0.928814046951692,45,1.54635553795005,-2.82636736048115,5.91907843638125,1.76213181030984,1.04189981444942,0.448132822988275,9,1.0151531603455,1.13450195944967,136,21,16,30,27,9,11,22,NA,19.4285714285714,"<=20",749,"SADDLEBACK MEMORIAL HOSPITAL (301317)","N","LAGUNA HILLS","ORANGE",47,1.12255058374449,0.378167319816555,0.79131739121897
"301342",66,1.64344841562211,-2.58483651495081,5.87173334619502,2.10525797402222,1.05283646252496,63,-0.127807905489898,-4.37637571363053,4.12075990265073,-0.0743936565948409,0.989482474923005,33,-1.79236125718555,-6.33264382910216,2.74792131473105,-1.33225311175024,0.941282907624741,47,1.69807008096162,-2.65762351508239,6.05376367700562,1.58164074413465,1.09637420102052,64,-0.531618898984509,-4.77540532504593,3.71216752707691,-0.350147482098429,0.983427907398048,72,0.567739810535641,-3.64702483817269,4.78250445924397,0.70113942172283,1.01369851903496,69,-2.48863289549501,-6.71489398963574,1.73762819864571,-2.08220981137932,0.938035937782304,70,-0.437926271335244,-4.65817332867297,3.78232078600249,-0.262898491183779,0.987719894798349,50,-4.86043136261193,-9.18804721074148,-0.532815514482388,-3.90400497247773,0.874520128588948,0.28828542699444,9,0.98637538152176,-2.10984009466093,158,28,16,22,32,23,17,17,3,19.75,"<=20",571,"ST. JUDE MEDICAL CENTER (301342)","N","FULLERTON","ORANGE",64,2.09092223944203,-0.703280031553643,-0.910777333833244
"301566",32,1.44469510212627,-3.11670617242519,6.00609637667774,1.89831501460278,1.06522840732769,28,1.45154084640969,-3.22051621590406,6.12359790872344,1.27068201301762,1.16293481307215,16,-0.622818227396163,-6.01213252209678,4.76649606730446,-0.516070754407329,0.970697998488014,25,1.05603756027268,-3.71926715780597,5.83134227835133,0.861548757012488,1.06998900337646,28,-0.000747529852253069,-4.672804592166,4.6713095324615,-0.00559892601563834,0.999973038295744,35,1.07177807590376,-3.44294626464723,5.58650241645474,1.34606291838112,1.03234458120212,35,-0.319501552636358,-4.83422589318734,4.19522278791463,-0.291459897187839,0.988313000935288,35,0.590027285527182,-3.92222657736347,5.10228114841783,0.70931211370311,1.02091925129176,24,-1.90014190161859,-6.71388834237124,2.91360453913406,-2.00769561232921,0.930658576801333,0.497999947220324,9,1.02678429675451,0.923623219578738,94,14,21,16,10,10,14,9,NA,13.4285714285714,"<=20",388,"ORANGE COUNTY GLOBAL MEDICAL CENTER (301566)","C","SANTA ANA","ORANGE",28,1.12102711146526,0.307874406526246,0.710811583399531
"304113",51,0.66998160240616,-3.64524601873129,4.98520922354361,0.724876807629604,1.02407887334258,46,1.42139989255086,-2.94373246120083,5.78653224630254,1.70264519752756,1.14038220097457,35,-0.740314711418834,-5.24250053515219,3.76187111231452,-0.632146555418176,0.976397213009084,39,1.18106412680357,-3.26545055952051,5.62757881312765,1.6144617409789,1.08985527621956,50,0.116779038435867,-4.21308746641985,4.44664554329158,0.213714425102712,1.00423717043784,53,-1.16343399598781,-5.47505722907871,3.14818923710309,-1.1060743046487,0.966219492465865,53,-0.634006081922616,-4.94562931501351,3.67761715116828,-0.817831611075443,0.982483907740636,53,-2.57617608286093,-6.88561340774634,1.73326124202449,-1.99887679473642,0.909947197071724,42,-0.983201296098391,-5.38875969413011,3.42235710193333,-0.91312851516166,0.972355972114007,0.313213512130851,9,1.00732858926399,-0.902635836030709,122,21,16,17,13,13,14,24,4,15.25,"<=20",478,"CHOC CHILDREN'S AT MISSION HOSPITAL (304113)","C","MISSION VIEJO","ORANGE",50,1.2732845131044,-0.300878612010236,-0.294711161949929
"304306",16,-5.61934807847056,-11.0086623731712,-0.230033783769938,-3.38054747665362,0.608120711755495,18,0.937898478911656,-4.25372796303084,6.12952492085415,0.578631304770771,1.10982738974418,12,0.65183140957348,-5.46833089922601,6.77199371837297,0.921093569951256,1.03541119838721,23,1.42591313125262,-3.43663547554218,6.28846173804741,1.15486349074703,1.07791172089912,24,-0.391964713030717,-5.20867834296071,4.42474891689927,-0.22104991876388,0.98643363333149,33,0.982839534223618,-3.5702608815147,5.53593994996194,0.998862182394982,1.02901573731682,33,1.13857262643169,-3.41452778930664,5.69167304217001,1.21813233465133,1.0386347177833,33,1.06940960038382,-3.4811652072205,5.61998440798815,1.44935487747899,1.03206672308257,19,0.383766026279145,-4.72082904203584,5.48836109459413,-0.0925399199575671,1.01642171283849,0.41324787386387,9,0.992649282793186,0.192972671851583,79,11,6,13,9,8,16,16,NA,11.2857142857143,"<=20",893,"KAISER FOUNDATION HOSPITAL ORANGE COUNTY - IRVINE (304306)","N","IRVINE","ORANGE",23,2.19614637331884,0.0643242239505277,0.303110272857726
"304409",140,1.65849372180385,-2.42272291414575,5.73971035775344,1.85049103317583,1.03617586726886,139,2.06698989109689,-2.02094369163528,6.15492347382905,2.17275230057028,1.11287534061932,102,-0.78361941374603,-4.91244584140992,3.34520701391786,-0.721533167135579,0.985267673035621,136,0.719894732367857,-3.37085678675962,4.81064625149533,0.541659236242985,1.02881994666275,148,-1.2337714059027,-5.31395880676161,2.84641599495622,-1.14732670765709,0.973097561937376,162,1.26930322769224,-2.80434756369258,5.34295401907705,1.45735601165193,1.01948950695423,163,2.02459767523578,-2.0483861116653,6.09758146213685,2.63192594833562,1.03394079543407,162,-0.0751169812075147,-4.14689904294457,3.99666508052954,-0.404150973222526,0.998564946494845,134,-1.55446032721731,-5.64523542503072,2.53631477059609,-1.72900022624789,0.975789776590997,0.493563282548378,9,1.01822460166645,1.36410370670768,362,42,56,46,55,46,50,67,NA,51.7142857142857,"51+",337,"KAISER FOUNDATION HOSPITAL ORANGE COUNTY - ANAHEIM (304409)","C","ANAHEIM","ORANGE",140,1.41195278364655,0.454701235569227,0.92883349462803
"311000",29,-2.63733353878154,-7.27238361263498,1.99771653507189,-2.04424024709222,0.860404955589847,57,2.91024502436064,-1.37083943659553,7.19132948531682,3.02560650509216,1.22053887322378,45,1.29546470465968,-3.07257674007178,5.66350614939113,1.79335115369304,1.03728931431581,71,2.92407919739377,-1.29026740169581,7.13842579648334,2.14826625261277,1.10987024049364,74,1.17563390948937,-3.02791271285118,5.37918053182991,0.751771239518763,1.02767967390441,75,0.797259728726031,-3.40698793745093,5.001507394903,0.911074880344151,1.01571710083043,74,0.98641309451862,-3.22123923629353,5.19406542533077,0.658386789847399,1.02129741143839,74,1.63564709962503,-2.569960130449,5.84125432969906,1.63288785354818,1.03341590809078,71,2.79543132988472,-1.41682421753015,7.0076868772996,2.92712786055986,1.06245009821296,0.668596078370642,9,1.04318484178889,3.96094684995877,157,18,18,20,23,23,22,31,2,19.625,"<=20",944,"SUTTER ROSEVILLE MEDICAL CENTER (311000)","C","ROSEVILLE","PLACER",71,1.71190497012428,1.32031561665292,2.31477146416471
