"inst","ante_n","ante_score_est","ante_score_lower","ante_score_upper","ante_dg_z","ante_lr_est","breastmilk_n","breastmilk_score_est","breastmilk_score_lower","breastmilk_score_upper","breastmilk_dg_z","breastmilk_lr_est","eyex_n","eyex_score_est","eyex_score_lower","eyex_score_upper","eyex_dg_z","eyex_lr_est","nocld_n","nocld_score_est","nocld_score_lower","nocld_score_upper","nocld_dg_z","nocld_lr_est","nonci_n","nonci_score_est","nonci_score_lower","nonci_score_upper","nonci_dg_z","nonci_lr_est","nopntx_n","nopntx_score_est","nopntx_score_lower","nopntx_score_upper","nopntx_dg_z","nopntx_lr_est","notcold_n","notcold_score_est","notcold_score_lower","notcold_score_upper","notcold_dg_z","notcold_lr_est","survival_n","survival_score_est","survival_score_lower","survival_score_upper","survival_dg_z","survival_lr_est","gv_n","gv_score_est","gv_score_lower","gv_score_upper","gv_dg_z","gv_lr_est","score_geom","n_components","score_lr","score_bm","n","n2013","n2014","n2015","n2016","n2017","n2018","n2019","n2020","avg_yearly_census","size","deidhosp","Hospital_Name","CCSLEVEL","CITY","COUNTY","median_n","score_sd","avg_score","score_composite"
"190385",93,0.315898569047212,-3.83019964803402,4.46199678612844,0.36170949569095,1.00903627314922,84,-1.53638840341643,-5.70982760647966,2.6370507996468,-1.70951555044387,0.888269507616648,55,-3.05529828430131,-7.34228872193879,1.23169215333617,-2.1444423886051,0.922462845627756,79,-0.0321512708982055,-4.21963275271448,4.15533021091807,-0.00370921557687845,0.998292892506711,86,-1.8153588274277,-5.98366407800343,2.35294642314802,-1.80666059847255,0.948677187837142,95,-0.318244388511812,-4.47021511694465,3.83372633992103,0.346333459958656,0.99373236511416,99,1.15650489701927,-2.98766863708274,5.30067843112128,1.26188099297666,1.02439048290193,97,0.477598293757435,-3.66842359381641,4.62362018133128,0.237061101252974,1.0113913310918,72,-0.886965183835587,-5.09551901186278,3.32158864419161,-0.357687701869787,0.981300978766042,0.308137200716884,9,0.975283762734601,-1.89813486618904,210,21,31,32,29,38,32,27,NA,30,"21-50",1073,"PROVIDENCE HOLY CROSS MEDICAL CENTER (190385)","C","MISSION HILLS","LOS ANGELES",86,1.32014983428094,-0.632711622063015,-0.79499883273608
"190392",71,-3.2604907888721,-7.46851574807353,0.947534170329333,-2.66082490096256,0.888297595630183,75,-1.9738809413931,-6.17403203622261,2.2262701534364,-2.04880315116466,0.84817743088835,50,0.558932626727837,-3.76413015563893,4.88199540909461,0.639736163752753,1.01492208571307,73,1.01694436951818,-3.19009702657775,5.22398576561412,0.731225221736341,1.05162934104327,76,-1.25409498631628,-5.45094563386724,2.94275566123468,-1.17890135911541,0.965073191811791,78,1.05453194739681,-3.14005820957009,5.24912210436372,1.35495287213917,1.02237233404847,78,1.04856232839241,-3.1460278285745,5.24315248535931,0.78559133841558,1.0271014802726,77,2.20623523268015,-1.98945335791528,6.40192382327559,2.30713076359793,1.05577974046788,74,-1.67614932583682,-5.87761959989942,2.52532094822578,-1.90536314909973,0.964698069685285,0.375670828602352,9,0.982005696617878,-0.759803179234304,200,34,33,27,19,23,34,28,2,25,"21-50",296,"GOOD SAMARITAN HOSPITAL, LOS ANGELES (190392)","C","LOS ANGELES","LOS ANGELES",75,1.82884909504537,-0.253267726411434,-0.192066175315976
"190400",133,-0.181403841093988,-4.26927294504635,3.90646526285838,-0.240147591440367,0.995504962910384,141,2.23482824769123,-1.85129559473828,6.32095209012074,2.27786064429799,1.13304768057171,123,-1.3542112159917,-5.45294867265232,2.74452624066892,-1.1898995305849,0.97688493754543,144,-7.57501934117478,-11.6585259686819,-3.49151271366761,-6.4973940182393,0.653577328504837,155,2.11804692661099,-1.95675678530368,6.19285063852567,2.4689170991907,1.05209010285455,163,-0.909322564796763,-4.98230635169784,3.16366122210432,-1.10643322652845,0.984423437823949,162,1.24244122656163,-2.83120956482318,5.31609201794645,1.61164693158578,1.02240580630932,163,-0.229965057632997,-4.30108097801057,3.84115086274457,-0.226746704835158,0.99460038255636,144,1.6255635205235,-2.45602760292048,5.70715464396748,1.59181364167504,1.02442767897787,0.30485418009175,9,0.981884702006047,-1.00968069976762,332,49,38,54,57,44,51,37,2,41.5,"21-50",284,"HUNTINGTON MEMORIAL HOSPITAL (190400)","C","PASADENA","LOS ANGELES",144,3.0160965412697,-0.336560233255874,-0.352413259837936
"190422",74,0.934778969702696,-3.26249042538825,5.13204836479364,1.07860809432645,1.02908436502952,73,1.25524908558557,-2.95179231051036,5.46229048168151,1.29964733871537,1.09444329290078,52,1.36755230004167,-2.94017008513874,5.67527468522207,1.92143779650542,1.03596618062231,74,-1.08201685190942,-5.28556347424996,3.12152977043112,-1.12017076098688,0.941562412118722,76,-5.37607899842416,-9.57292964597513,-1.1792283508732,-3.76665768479804,0.843342964143195,79,1.11516269330828,-3.07638133260079,5.30670671921736,1.53046164474603,1.02401159403756,77,-0.95493903584973,-5.15265945505682,3.24278138335736,-0.557576953864207,0.977105229492123,79,-0.539999230675126,-4.72951966563469,3.64952120428444,-0.454541040675344,0.986510641065606,74,-3.44830853060678,-7.64977880466938,0.753161743455826,-3.4577148467559,0.927738583158,0.268969500779731,9,0.984418362507534,-2.24286653294233,182,25,27,26,20,23,33,28,NA,26,"21-50",580,"TORRANCE MEMORIAL MEDICAL CENTER (190422)","N","TORRANCE","LOS ANGELES",74,2.33720249842234,-0.747622177647444,-0.9869485160813
"190429",116,0.665472573659708,-3.44203393100304,4.77297907832246,0.630041343985503,1.01755130506424,117,2.40778629866469,-1.70430636308808,6.51987896041746,2.61730742075373,1.14799241731282,86,1.19552131008036,-2.96665083987699,5.35769346003772,1.43812430269038,1.02472069365843,116,-1.70199099318959,-5.81540857966649,2.4114265932873,-1.06203579820226,0.917847511085902,132,-0.768835895339365,-4.86355116490706,3.32587937422833,-0.746428704510609,0.98078199245082,135,-0.465300174871061,-4.5608285790439,3.63022822930177,-0.0412890677951228,0.991504263032607,135,-0.699047235118378,-4.79457563929121,3.39648116905446,-0.615843081146696,0.986853164241146,131,0.858326450674872,-3.23933588650484,4.95598878785458,0.711161950400631,1.02221070797644,114,-1.69014280727664,-5.80432416766341,2.42403855311014,-1.5705729929336,0.971155262484758,0.398439558898284,9,1.00673525747857,-0.0660701575718003,321,32,54,64,36,48,34,46,7,40.125,"21-50",197,"KAISER FOUNDATION HOSPITAL LOS ANGELES (190429)","R","LOS ANGELES","LOS ANGELES",117,1.38976413524494,-0.0220233858572668,0.166184700663242
"190431",25,0.613130565696682,-4.15339836287129,5.37965949426465,0.696455386531419,1.0334098884934,4,0.131557484252305,-6.73294087935598,6.99605584786059,0.183017025331739,1.03950669162561,2,-3.61973504739813,-10.464328674408,3.22485857961178,-1.48679821476297,0.517747986645229,4,0.464746671512708,-6.39975169209558,7.329245035121,0.276464001822502,1.05382715809239,6,0.350978028338658,-6.51352033526963,7.21547639194694,0.194454222654254,1.02024073836684,30,0.200654282877048,-4.42125459935729,4.82256316511138,-0.0417555704608439,1.0074450439156,30,-1.58806730236453,-6.20997618459886,3.03384157986981,-2.02555150400022,0.926128280882229,29,1.79650276762625,-2.84940461614154,6.44241015139404,2.07289547060297,1.0887154921374,3,-0.33550138368668,-7.19340949410121,6.52240672672785,-0.237458350147709,0.965941347836589,0.410512857496625,9,0.961440291999476,-0.661911311048561,50,4,5,6,8,13,9,5,NA,7.14285714285714,"<=20",400,"KAISER FOUNDATION HOSPITAL SOUTH BAY (190431)","N","HARBOR CITY","LOS ANGELES",6,1.55318101036236,-0.220637103682854,-0.125699226775968
"190432",111,0.329083820554213,-3.78539281730768,4.44356045841611,0.423990675666091,1.00853867950587,118,5.40774121556188,1.29695010615462,9.51853232496914,6.23724925092384,1.33342795970295,90,0.0600127813251619,-4.09265164186338,4.2126772045137,0.0771150161762903,1.00119561500078,118,6.56576796623641,2.45497685682915,10.6765590756437,7.47315366531095,1.30638499824119,127,2.64416278295007,-1.45587159264616,6.74419715854629,3.402956282349,1.070037748264,131,0.288615794237158,-3.81094892073374,4.38818050920805,0.337314395421568,1.00532546186081,129,1.7226200637878,-2.37906017661886,5.82430030419447,2.4941540561013,1.03331196768292,130,-0.463745817313631,-4.56245611227046,3.6349644776432,-0.41132159035035,0.989158035292541,116,0.135622573775109,-3.97583987852668,4.24708502607689,0.0513813000345921,1.00229574281924,0.64913694571463,9,1.08329735648559,5.56329372703806,270,30,37,37,36,46,43,40,1,33.75,"21-50",393,"KAISER FOUNDATION HOSPITAL PANORAMA CITY (190432)","C","PANORAMA CITY","LOS ANGELES",118,2.54436642633519,1.85443124234602,3.10621533637634
"190434",49,0.86908331098776,-3.46216677019977,5.20033339217529,1.02325900744751,1.03419223683838,31,1.46841795674503,-3.12363262690813,6.06046854039819,1.47379033727683,1.14806854102885,18,-5.67765281110132,-10.8585134085038,-0.496792213698869,-2.84427615450027,0.747858202931997,35,1.74405179605252,-2.76571325262681,6.25381684473184,1.85176174292166,1.10146074562261,39,1.21089633149758,-3.23561835482651,5.65741101782166,1.20449624870281,1.03659948032935,54,1.2761092254295,-3.0285608574657,5.5807793083247,1.35179021362418,1.02982240416278,53,0.188896415144785,-4.12272681794611,4.50051964823568,-0.0334559510414515,1.00544422755169,52,1.47510349777872,-2.84156995068174,5.79177694623917,1.53781719990112,1.03770729704123,28,0.255438841330664,-4.41387098867529,4.92474867133662,0.362612414598579,1.00871328132332,0.530056473232659,9,1.01665182409225,0.936781521288411,130,20,8,28,12,22,19,18,3,16.25,"<=20",338,"KAISER FOUNDATION HOSPITAL WEST LOS ANGELES (190434)","C","LOS ANGELES","LOS ANGELES",39,2.30984418999844,0.312260507096137,0.733418997260535
"190470",69,0.604393229220727,-3.61135846896329,4.82014492740474,0.629945091152297,1.02059126645666,70,2.46892285609504,-1.74924381428594,6.68708952647602,2.72823556221239,1.19834631358854,53,-0.151099784740831,-4.45162647451905,4.14942690503738,-0.119188004065393,0.996107201492194,70,1.88061465312724,-2.33755201725375,6.09878132350822,1.71290465693421,1.10822944788751,71,-1.08248109368496,-5.29682769277454,3.13186550540461,-0.8970876937592,0.966408657871927,72,-0.338158499958978,-4.55292314866731,3.87660614874935,-0.136725629103389,0.992517344634235,72,1.34312004276939,-2.87164460593894,5.55788469147772,1.66573619122269,1.03469770747214,72,1.69331661624435,-2.51939340810472,5.90602664059341,2.18656298595895,1.04664595091421,70,-2.94449898473079,-7.16056939364205,1.27157142418047,-2.58161229179405,0.936718293900897,0.450859354939133,9,1.03336246491315,1.15804301144706,196,33,29,34,25,19,26,29,1,24.5,"21-50",372,"PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER - TORRANCE (190470)","C","TORRANCE","LOS ANGELES",70,1.70685506193112,0.38601433714902,0.804451183193096
"190517",57,0.381148057663588,-3.89333781099608,4.65563392632325,0.419027548577178,1.01328804086562,65,0.345034130490723,-3.89412911175259,4.58419737273403,0.243896263459007,1.02726956463071,46,1.28558750843839,-3.07259143641235,5.64376645328913,1.80562444225528,1.0359285861764,65,0.25192731493593,-3.98723592730738,4.49109055717924,0.353344076286232,1.01462626084941,66,-0.892118059438251,-5.12680859863553,3.34257247975903,-0.799719728847871,0.971867829904686,69,1.04747070098376,-3.17879039315697,5.27373179512448,1.8017701452577,1.02513009685889,67,1.69288232817251,-2.54165688969432,5.92742154603933,1.73128369182308,1.04150203959113,68,1.91378071604926,-2.31447865968992,6.14204009178843,2.44083406110627,1.05729549585815,63,-0.467508510312507,-4.71393842849325,3.77892140786824,-0.473870812908416,0.989328009164589,0.581499349806411,9,1.01958176932218,1.85273472899446,153,23,28,18,20,25,21,15,3,19.125,"<=20",278,"PROVIDENCE TARZANA MEDICAL CENTER (190517)","C","TARZANA","LOS ANGELES",65,0.94788843922138,0.617578242998155,1.21711703940044
"190522",32,-0.455331081446566,-5.01673235599803,4.1060701931049,-0.380327499376971,0.97768680916791,31,-1.90398877927909,-6.49603936293225,2.68806180437407,-2.03781689010877,0.766457166579026,22,-0.293541560663462,-5.19767384425346,4.61059072292654,-0.302936298170794,0.988240681756389,30,0.952331156426092,-3.66430736254665,5.56896967539883,1.25235716777344,1.08495752367507,32,0.115670362162602,-4.45357291569699,4.68491364002219,0.377945663497575,1.00535186363523,33,0.238280881180506,-4.31481953455782,4.79138129691883,0.484094816030218,1.0082374324405,33,-0.197996789751099,-4.75109720548942,4.35510362598722,-0.161989539110221,0.992050075481534,33,0.559199790842592,-3.99137501676173,5.10977459844692,0.733978641039898,1.02683813237792,31,-3.37415195166092,-7.96357446521709,1.21527056189525,-3.44018881942354,0.890336506774108,0.34365573502099,9,0.971128465765299,-1.45317599072978,87,12,17,18,12,8,10,10,NA,12.4285714285714,"<=20",390,"GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER (190522)","C","GLENDALE","LOS ANGELES",32,1.34725862510699,-0.484391996909927,-0.554760127854395
"190529",23,-0.49606297127429,-5.34942988436838,4.3573039418198,-0.417212010601167,0.973403637630467,20,0.233795239957034,-4.80119188641798,5.26878236633204,0.263798013435497,1.03195391484923,13,0.679263847245264,-5.1974968946515,6.55602458914203,0.95870858293744,1.03549597329046,16,-2.41016914779501,-7.81129903849197,2.99096074290194,-2.2117930528974,0.781413014273232,20,-0.346500351295943,-5.38148747767095,4.68848677507907,-0.292806810063268,0.985136092127103,25,0.0183528204053557,-4.76269590353526,4.79940154434597,-0.0450680089788217,1.00074765151076,24,1.05344358373264,-3.76913991622737,5.87602708369266,1.21508269884011,1.04354376618735,24,1.14658336607994,-3.67307584550368,5.96624257766355,1.11976782467564,1.04647868138186,15,0.269792476577777,-5.26076849442454,5.8003534475801,0.109740024463143,1.01279001321385,0.443201771553284,9,0.990106971607145,0.049499621210922,59,9,8,12,5,12,8,5,NA,8.42857142857143,"<=20",888,"METHODIST HOSPITAL OF SOUTHERN CALIFORNIA (190529)","N","ARCADIA","LOS ANGELES",20,1.07157519963108,0.016499873736974,0.246350696382103
"190555",179,1.09905043915075,-2.95488038351583,5.15298126181732,1.21457322796494,1.02155720685078,178,-0.438080423942513,-4.49825614830616,3.62209530042113,-0.540036802259646,0.97920056500383,130,1.19971452480551,-2.8912330439302,5.29066209354123,1.42238847571832,1.01992656710007,178,-4.00613256293591,-8.06630828729956,0.0540431614277326,-3.89788904367512,0.866930617072911,191,-3.96498379576509,-8.01848880714402,0.08852121561383,-3.43447299796111,0.927849667309054,198,1.70085066412187,-2.35313481766106,5.75483614590481,2.02465432616008,1.02381945403479,194,-2.18473449168099,-6.24053571507102,1.87106673170904,-1.90814230852062,0.966381899704079,196,-0.990171238761725,-5.04321059991249,3.06286812238904,-0.71544890752313,0.983032908618345,178,1.72420062403501,-2.33409029827618,5.7824915463462,1.93389075345023,1.0233414858738,0.271415535036967,9,0.97911559684085,-1.9534287536577,449,71,63,66,78,56,58,57,NA,64.1428571428571,"51+",192,"CEDARS-SINAI MEDICAL CENTER (190555)","R","LOS ANGELES","LOS ANGELES",179,2.30251809543175,-0.651142917885899,-0.841006609310365
"190568",18,0.281164130042349,-4.89969646736011,5.4620247274448,0.369945942529551,1.01847778711593,26,0.143490063364386,-4.59422315100491,4.88120327773368,-0.0694049172294601,1.01861732148383,16,-0.557032389826008,-5.94634668452663,4.83228190487461,-0.511085650340559,0.972930257431163,24,-0.466287862059688,-5.28300149198968,4.3504257678703,-0.745391197050695,0.956546030970183,27,-1.07059557503374,-5.77403231919253,3.63284116912505,-1.07183438738181,0.937750731176788,27,0.334763282697024,-4.37420121516696,5.04372778056101,0.555892544831168,1.0146164947644,27,0.355586962766619,-4.35337753509737,5.0645514606306,0.718895852000301,1.01574724757734,27,1.60959676181717,-3.09661395374943,6.31580747738378,2.25379080986599,1.09849572738543,24,-0.482376777523291,-5.29612321827594,4.33136966322936,-0.551044462723446,0.981800063098046,0.440939811008836,9,1.00166462900035,0.0494361987482752,67,20,7,8,5,8,11,8,NA,9.57142857142857,"<=20",275,"NORTHRIDGE HOSPITAL MEDICAL CENTER (190568)","C","NORTHRIDGE","LOS ANGELES",26,0.777261273811706,0.0164787329160917,0.245188004878556
"190630",229,0.261479805272994,-3.77134626717727,4.29430587772326,0.320528755322611,1.00507429938031,236,-6.23319229169118,-10.2693955996016,-2.19698898378078,-5.96541556043163,0.719902983331015,189,1.80554855549417,-2.24324545212051,5.85434256310885,2.24274116257678,1.02485661964445,237,0.43123879542519,-3.60465615408397,4.46713374493435,0.434475664937577,1.01391590997001,252,-0.181357825846909,-4.2129266192583,3.85021096756448,-0.128561334900691,0.996744310685448,258,-2.20124160583621,-6.2348717611819,1.83238854950948,-2.18202788482944,0.972454121802505,256,3.11599475862896,-0.918157323354654,7.15014684061256,3.37516228718514,1.04369180583898,257,-0.127133474373963,-4.15920601984166,3.90493907109374,0.256596499984122,0.997863148644236,236,-1.03730182175551,-5.07165168044419,2.99704803693317,-1.17803607461124,0.987658792554807,0.291478800921677,9,0.973573554650197,-1.38865503489415,607,91,92,114,77,83,77,73,NA,86.7142857142857,"51+",446,"POMONA VALLEY HOSPITAL MEDICAL CENTER (190630)","C","POMONA","LOS ANGELES",237,2.64855158781505,-0.462885011631384,-0.548588116986238
"190631",62,-2.06824221387273,-6.31527419078746,2.178789763042,-1.68361041504102,0.931176234679102,74,0.478679357825564,-3.72486726451498,4.6822259801661,0.304824450104196,1.03631878360015,54,1.39488939272085,-2.89873240110997,5.68851118655168,1.95609163117953,1.03602855821442,72,1.1285244043569,-3.08211542458238,5.33916423329619,1.09282100526197,1.0626213664964,75,-1.40235810624416,-5.60250920107367,2.79779298858535,-1.27257878591209,0.954511178837423,76,-0.622479218094804,-4.8234175628576,3.578459126668,-0.781189920850978,0.985733645762476,76,1.34428792075368,-2.85665042400912,5.54522626551648,1.60523796196515,1.03290748744857,76,2.00682086686492,-2.19208135258969,6.20572308631953,2.42093849932904,1.05840996647824,70,1.63478417642243,-2.58128623248884,5.85085458533369,1.57452506383833,1.03595672490434,0.465291083625577,9,1.01485154960235,1.29830219357755,197,29,41,29,29,20,26,23,NA,28.1428571428571,"21-50",379,"PIH HEALTH (190631)","C","WHITTIER","LOS ANGELES",74,1.45350881018649,0.432767397859183,0.881796638601562
"190636",140,1.3210706620829,-2.7601459738667,5.40228729803249,1.48662875550749,1.03063008540774,150,-1.90637725429612,-5.98497354675174,2.1722190381595,-2.01915514556464,0.899757110748033,103,0.869963229294283,-3.25713914098338,4.99706559957195,0.975483473201185,1.016376079904,151,-0.782941948369408,-4.86075899385997,3.29487509712115,-1.0719615745564,0.970710829039653,161,3.39603026770131,-0.674542532510411,7.46660306791303,4.19244152318962,1.07211175262338,169,0.240566155208029,-3.82858606525025,4.30971837566631,0.0152547223868677,1.00369504191324,168,-8.99258423418636,-13.0623555014532,-4.92281296691948,-6.6015776248628,0.83740760604259,168,-1.05108402439935,-5.11899158015859,3.01682353135988,-1.00600492654592,0.979014891832739,150,0.66002080304679,-3.41666646238863,4.73670806848221,0.533207342914962,1.00981608851993,0.345418912787289,9,0.979946609559035,-2.08177878130598,378,59,57,57,68,43,44,39,11,47.25,"21-50",409,"EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL (190636)","C","WEST COVINA","LOS ANGELES",151,3.47155230229167,-0.693926260435326,-0.868179934259345
"190687",72,0.436336721751197,-3.76799672345356,4.64067016695596,0.487440348330049,1.01383662569164,78,2.98230600099719,-1.20821346212658,7.17282546412096,3.40381966792836,1.2054922117522,48,-0.25532193088841,-4.59513569764066,4.08449183586384,-0.247132378312694,0.992991841696572,76,-4.29379494135788,-8.49064558890884,-0.0969442938069154,-3.33477637310513,0.812898790494852,84,-1.89578030507611,-6.06921950813934,2.27765889798712,-1.63985693318394,0.953723255157661,89,-1.90801572139396,-6.07306814365243,2.25703670086451,-1.81726116254244,0.959435200531495,86,-3.60257724130079,-7.77489373178411,0.569739249182523,-3.00279732046513,0.915737363410294,89,-1.30222261151003,-5.46528663638552,2.86084141336547,-1.15852903231292,0.967592047269026,74,-1.29399350736935,-5.49546378143195,2.90747676669326,-1.64618408824803,0.972620692419425,0.196622355164593,9,0.977147558713686,-3.71102117871605,155,9,23,20,32,25,24,21,1,19.375,"<=20",667,"SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL (190687)","C","SANTA MONICA","LOS ANGELES",78,2.16211694818579,-1.23700705957202,-1.75719941177573
"190754",128,-5.88276684507387,-9.97584989750646,-1.78968379264128,-4.44843323083905,0.853855442412482,126,-7.54295003126461,-11.6441008197938,-3.44179924273543,-7.1828670514397,0.569939538621841,70,-2.35224468691772,-6.5640739809201,1.85958460708465,-1.80065781357926,0.946898808587685,114,-0.670957883007425,-4.78709799966803,3.44518223365318,-0.754064584901328,0.974847001379609,132,0.1668067014496,-3.92790856811809,4.26152197101729,0.16041075153477,1.00362565110477,149,-0.118528581112058,-4.2016914241153,3.96463426189119,-0.248561228321249,0.998078742346042,146,-0.874845607239408,-4.96045201144453,3.21076079696571,-0.987291343319667,0.983268897378836,146,-0.643347351087973,-4.72706952953916,3.44037482736322,-0.323571581271839,0.986487418295521,111,1.24945029492488,-2.86900111482165,5.3679017046714,1.04616015148445,1.02122778587278,0.139215952095657,9,0.926469920666618,-5.5564613297762,347,52,68,48,54,48,41,36,NA,49.5714285714286,"21-50",307,"ST. FRANCIS MEDICAL CENTER (190754)","C","LYNWOOD","LOS ANGELES",128,2.94521366280518,-1.85215377659207,-2.70862268884027
"190756",21,0.273421544424313,-4.68753560131537,5.23437869016399,0.297447026061884,1.0153416628345,22,2.33988758544551,-2.5736665038104,7.25344167470142,2.63995249904065,1.29646733860281,15,-0.689380130702199,-6.21157778558602,4.83281752418163,-0.563443028423929,0.966462908404427,21,1.84893955241904,-3.12171059347115,6.81958969830924,1.6753706009988,1.14274971149216,22,0.907738345140916,-4.00581574411499,5.82129243439682,0.822602027556868,1.03647666091171,22,-3.13924499105845,-8.05896683371676,1.78047685159987,-1.96979821430644,0.88794623826636,22,-0.459556124182861,-5.37927796684118,4.46016571847546,-0.247121083517572,0.983128291495909,21,0.66517412924538,-4.30866025348891,5.63900851197967,0.691466189878761,1.02049809372429,21,0.163336015779407,-4.80410674141542,5.13077877297423,0.217283751008333,1.00653396636583,0.386093585328113,9,1.03951165245533,0.636771975503688,61,NA,13,16,6,7,9,9,1,8.71428571428571,"<=20",396,"PROVIDENCE ST. JOHN'S HEALTH CENTER (190756)","N","SANTA MONICA","LOS ANGELES",21,1.59676830905676,0.212257325167896,0.5114327804159
"190758",63,-1.31498043034396,-5.55708512193021,2.92712426124229,-1.10861305469852,0.955141848750204,73,1.12421436362184,-3.08282703247409,5.33125575971777,1.03784365107876,1.09034269189434,57,-0.0100164752945918,-4.28450234395426,4.26446939336507,-0.00856647495535687,0.999747908256999,72,3.40895928519367,-0.80168054374561,7.61959911413296,3.48429009847872,1.20323917975493,78,1.23967845942592,-2.95084100369785,5.43019792254969,1.22064566401407,1.04130359636344,84,2.10226259395895,-2.07520156095294,6.27972674887085,2.94628466246012,1.05153394121672,84,1.33821601557187,-2.83924813934002,5.51568017048377,1.35352116880089,1.0348635149914,84,-0.259702168726238,-4.43516146568326,3.91575712823078,-0.240119961383017,0.99150503859003,73,-2.77785796382685,-6.982818257898,1.42710233024431,-2.9674547318636,0.940273036879544,0.498198873940703,9,1.03421675074418,1.61692455986021,186,27,34,28,24,22,30,21,NA,26.5714285714286,"21-50",709,"PROVIDENCE ST. JOSEPH MEDICAL CENTER (190758)","C","BURBANK","LOS ANGELES",73,1.85508635438696,0.538974853286736,1.05756171690046
"190796",96,1.19719567012884,-2.94276735302068,5.33715869327837,1.38366911243662,1.03404614939603,99,-0.993466387703271,-5.13370334278416,3.14677056737762,-1.52974434321383,0.933620845122605,77,-0.791455733855691,-4.9788604839572,3.39594901624582,-0.740509177736599,0.982746410748302,94,-2.57239369630199,-6.72246009152949,1.57767269892551,-2.71211085765882,0.872858696338315,115,-1.29011894292973,-5.40488546160571,2.82464757574626,-1.37417084582859,0.964272150050125,121,-2.06321234743799,-6.17408190606574,2.04765721118975,-1.79878663190668,0.957353278192487,118,-5.76834601206792,-9.88299593341068,-1.65369609072515,-4.84596724243505,0.87267883720588,119,0.225105026703951,-3.88634234612859,4.33655239953649,0.0275833876847411,1.00648976390144,97,-1.48118714765839,-5.62323219651799,2.66085790120121,-1.03165538763025,0.972501879707629,0.203758579293033,9,0.955174223406979,-4.51262652370739,258,34,39,35,33,37,31,46,3,32.25,"21-50",603,"UCLA MATTEL CHILDREN'S HOSPITAL (190796)","R","LOS ANGELES","LOS ANGELES",99,1.96022070609835,-1.5042088412358,-2.15443397220718
"190812",74,0.762512885534983,-3.43475650955596,4.95978228062593,0.8431478052844,1.02522757949581,87,-1.99684621964483,-6.16267794342174,2.16898550413209,-1.96365500946721,0.854887900264321,59,-1.37706194477904,-5.63996142041248,2.88583753085439,-1.16527568470317,0.96591026224444,79,0.584925284158108,-3.60255619765817,4.77240676597439,0.509204849023307,1.03102778171456,88,1.14644757692939,-3.01696993327141,5.30986508713019,0.929519816109721,1.0340823307495,90,1.38880677291898,-2.7739377078265,5.55155125366446,1.50162837579455,1.02946850441265,88,1.54145768776257,-2.62595802398088,5.70887339950601,1.63816814871311,1.03463334719856,88,1.82444613894892,-2.34097804502997,5.98987032292781,1.60367366924702,1.0484429196631,82,-0.570157189746278,-4.74695277962791,3.60663840013535,-0.525106313931712,0.98854005524517,0.522067976091551,9,1.00135785344312,1.10151033069427,188,38,37,26,29,25,29,4,NA,26.8571428571429,"21-50",491,"VALLEY PRESBYTERIAN HOSPITAL (190812)","C","VAN NUYS","LOS ANGELES",87,1.36321467228922,0.367170110231422,0.811789153392908
"190878",147,-4.6095562079611,-8.68477455128937,-0.534337864632832,-3.58319601967254,0.898020010800713,140,-3.13277284841342,-7.21979487611804,0.954249179291204,-2.86615699945389,0.821349942391096,112,-5.79667883303454,-9.90970951881533,-1.68364814725375,-3.82050682639691,0.896807812113542,135,0.300117619046698,-3.79160203373483,4.39183727182822,0.555437745235561,1.0129887661105,150,-6.15136846354371,-10.2299647559993,-2.07277217108808,-5.13602533424586,0.859394659039306,154,1.29681004328136,-2.78249834773618,5.37611843429889,1.27765087019919,1.0211425349358,152,1.87166615969118,-2.20915262185469,5.95248494123705,2.34570394360841,1.03207841341816,152,-0.456612473901609,-4.53555324082613,3.62232829302291,0.0730163407071964,0.990635777361813,138,-4.63386770620774,-8.72080394120457,-0.546931471210904,-4.71656117871531,0.928180897554894,0.125426571006493,9,0.940066534858425,-7.10408757034763,306,61,45,41,59,47,42,11,NA,43.7142857142857,"21-50",611,"ADVENTIST HEALTH WHITE MEMORIAL (190878)","C","LOS ANGELES","LOS ANGELES",147,3.14227583471519,-2.36802919011588,-3.48933049967057
"190949",33,-1.9544471473244,-6.494729719241,2.58583542459221,-1.55982108701287,0.909402620324737,36,1.38015078271148,-3.11229892091301,5.87260048633598,1.39568426788862,1.14714711342257,25,-4.55389671219419,-9.32042564076216,0.212632216373783,-2.57263270583941,0.828396778632366,33,1.16414405675665,-3.3838864438036,5.71217455731689,1.12436611420774,1.08410664399372,38,-0.779025312995613,-5.23993916482463,3.6818885388334,-0.97107747486422,0.966348977967285,41,0.613804245903868,-3.81097936218283,5.03858785399056,0.365825490979363,1.02025004728324,41,1.60449733906828,-2.82028626901842,6.02928094715497,1.9494453273076,1.05892484919167,41,0.166063453148664,-4.25637721058699,4.58850411688432,-0.0667884220046838,1.00675047418042,36,0.789934952577831,-3.70003246320348,5.27990236835914,0.54417576052892,1.0241545999014,0.399659039589501,9,1.00505356721082,-0.522924780782475,83,5,13,13,16,14,11,8,3,10.375,"<=20",1071,"HENRY MAYO NEWHALL HOSPITAL (190949)","N","VALENCIA","LOS ANGELES",36,1.99229949618502,-0.174308260260825,-0.0616328705964874
